document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4
349,I think that one critique I would give is having the participants take it twice. I think this would help give more reliable and interesting results.,0.09241600172924268,0.11356905963397805,0.11893353554143242,0.1891674483454236,0.10479160413675201
350,Maybe more options for graphs,0.7625723968596675,0.07303884126879,0.064271309390403,0.04776211846624078,0.0523553340148987
351,I think better explaining what you had to do so people didnt get confused and mess up part of the experiment. I think the study would have been better and my results wouldve been better for them if I didnt get confused at the beginning.,0.12384071380300284,0.4069967908999479,0.09297311931457934,0.07161507964482146,0.07480607262071422
352,I don't really have a critiques for this experiment. they could have explained the method of the experiment better earlier in the experiment.,0.11538825462970606,0.25208113076820526,0.08510898153793325,0.08945339006530235,0.0661167015275976
353,I think one critique that I have about the study and its design is that there should have been a little more background information. If the students knew a little more about the purpose of the experiment it would have made it easier for them to actually want to participate in the experiment.,0.12364036654474578,0.1179796650818174,0.15303366507909166,0.10966063041986238,0.08869015512112842
354,"The critique that I have for the study and its design is that the information and instructions when completing the experiment were not very detailed. I was confused when filling out the experiment. To make this study better, adding more information and better instructions would be helpful.",0.08147511507455842,0.1142082897047259,0.12819316171546022,0.1607745767488085,0.11357136199975941
355,The research is very good.,0.09482085275476183,0.2059051570450125,0.13520570298845158,0.11077177839251773,0.11347880057233382
356,the critiques that I have are honestly few. I would say if any prior information of the actual experiment can be given out before it takes place that would be helpful as someone who did participate in this research.,0.10970915255218221,0.27254119634952034,0.08042015284001285,0.082443244192082,0.06303471259494706
357,"The digital portion of the study, particular manipulating the 3D graphics on a screen as well as interacting with the sliders used to log perceived size of the bars was somewhat clunky to interact with. I initially began going through the study on my phone but it had too many issues trying to navigate through it and switched to a computer which was somewhat better. Perhaps specifically controlling for the devices that participants use could help decrease variation introduced by differing screen sizes and formatting troubles.",0.7501934441052348,0.07113453662118668,0.06847745372907009,0.05322322149562469,0.056971344048883835
358,"The value of model and quiz might need a little improvement. For me I feel the give a very detail size in the quiz is very hard, it also not helping with collecting data from people.",0.09533894981363746,0.1061447207172851,0.11914147477331072,0.14951268282028,0.09423285756920603
359,"No serious critiques from my end. I heard a lot of complaints from others that the experiment was taking a long time, But I am sure the researchers needed a big data set to work from.",0.11265360910206344,0.2535226248593494,0.08505647451346421,0.09000215543055648,0.06691359462331097
360,"Something that could have made this study better is if the participants had been told the purpose of the experiment beforehand. It seemed like quite a few of my peers were frustrated with the experiment, and I kept hearing people say ""this is a waste of time"". Given, college students seem to have a short attention span, however, this indicates that people were rushing through the experiment and not providing their most accurate estimates. This may have skewed the end results. 

If we were told what the experiment was about beforehand, we may have put more effort into it.",0.11971144865286093,0.16208752671958426,0.16391190966789182,0.08786341221351711,0.09602727491521494
361,"I would have tried to get more participants, especially those without any connection to a statistics background. This would make the study better because it would give more insight to the general public as a whole, since most people do not work with statistics.",0.06275787550331748,0.08005168083772699,0.43971549767111184,0.07373494287249811,0.13814968304612632
362,"I think you need to add some sort of payment for the students to do this study. Without this then they will start guessing as the experiment went on for a long time. I would say breakfast pizza, doughnuts, or snacks anything to make them want to do it.",0.13797695943153893,0.1144809580292213,0.1698774334742827,0.08739583238466582,0.08327329892693688
363,"I think student participation needs to be presented better. I was not fully sure if this was mandatory, plus when we worked in class, there were many people vocally admitted to skewing results and not caring about their participation.",0.06973202146441983,0.06939984145878278,0.5086290682739496,0.08819582612151752,0.08655090368438835
364,One thing that I would say that could make the study better is to give the participants some sort of an idea of what they are doing. Our class was just told to go to the website and start which caused some confusion in the room.,0.08706182364730693,0.10700311836922614,0.13085886614249548,0.14841278446303843,0.11776977580491331
365,I don't really have any critiques. I think this was a fun experiment to be a part of and it's a cool way to use statistics in the real world.,0.11755010098802084,0.24080083598066188,0.08856766508971321,0.09313674719122982,0.06809310927911869
366,One thing I would have critiqued is more scientific data. I would have liked to have more input from others that are professionals post experiment.,0.09876033556803661,0.3082743008928905,0.07183666776605839,0.07212626930466819,0.057150884997090826
367,I do not have any critiques for this study or design. I very much enjoyed this process and project. I think one thing that may have made the design of the project better is doing over a less extended period of time.,0.06023373059758722,0.06862872027548549,0.09918968385109235,0.3210159010737195,0.0945309799740779
368,I think they need more variations of bar graphs to be more accurate on information. The more variety the better the data.,0.6446449814064144,0.10881786126708447,0.09697344550219746,0.07102551641629863,0.07853819540800515
369,One slight critique would be not further explaining the purpose of this study. Why should people spend time reading it or further researching? What gap is missing and what are the implications of not bridging the gap?,0.032113030018648854,0.038239198617899095,0.0622086671723645,0.7806913620862614,0.08634144000364924
370,"As indicated in a previous assignment associated with this study, the lack of incentive to correctly gauge the difference in values in the chart probably plays a role in the results. The presence of any kind of incentive, via gamification, grade, monetary reward, etc., may have a significant effect on the results.

Beyond not having an incentive to be accurate, my found myself frustrated and giving very little care to my answers, having showed up outside of class hours and then waited for at least 15 minutes to even begin my participation.",0.8620083286436836,0.04488276802001756,0.03716066537901204,0.026393892023239746,0.029554345934047085
371,I have no critiques or judgements.,0.032221443230500205,0.03918707433204774,0.0505955712451295,0.7112588807332004,0.061554912332642986
372,Some of my 3D shapes and models didn't line up with the pictures of 2D ones online so I just had to go with the online one. Therefore I put that I wasn't confident with my results.,1.0,4.565609592234034e-309,4.219958843705583e-309,3.28270262979407e-309,3.473814030462403e-309
373,When experimenting I didn't know we could move the 3D model of the graph on the computer around with our mouse. That could've affected the results and would've been nice to know. It might have just been me but it could have affected the results.,0.8559376807058175,0.04395729441941227,0.03843104503141942,0.029512282983166997,0.03216169686018375
374,A critique I have is when taking the quiz and choosing a value that best represents the graph it was difficult using a slider. Therefore I would think having people manually put the number in rather than using the scale would have been a better design of the study.,1.0,7.298188405591395e-309,5.8845609788323e-309,4.363495126954133e-309,4.754319240548257e-309
375,I personally did not understand why we did it in the moment. I guess providing a sense of purpose before we take it would make the results ore accurate to what we think.,1.178854247366369e-308,1.0,1.0645635645985977e-308,8.563254926453674e-309,8.72785730531003e-309
376,I think that overall this study is very well done and that they did a good job on explaining the reasoning for the study. They also did a great job explaining the results of the study and why they predicted this outcome.,0.09177663453474944,0.17905225176824108,0.14132502846140804,0.11859876593315799,0.12334184330132239
377,"A major critique for me would be to allocate class time to participate in the experiment, this way we can avoid scheduling conflicts. Additionally, I think that this study could have been improved by replacing the slider with a dropdown of set values. This would yield more accurate results that are easier to interpret, which in turn would help to eliminate biases.",1.0,1.458408312581931e-308,1.106328804262574e-308,8.027859632378936e-309,7.68100557901303e-309
378,"Sample size, and maybe a different population of non stats students",9.24211844407583e-309,1.005675836832847e-308,1.0,1.0931488775747434e-308,1.4463877068278286e-308
379,"what the graphs were measuring like length and position on a common scale, because participants could be color blind or what if colors made things look different for people.",1.0,5.96481062540092e-309,5.177634790303667e-309,3.87248416880153e-309,4.243981625847867e-309
380,"As stated in the presentation, the group of people being asked was relatively small. Also, the only students answering the questions were in the statistics course. The results could be more applicable to the general student population if students that were not enrolled in the statistics class also answered.",9.264693266258377e-309,1.0287253221513067e-308,1.0,1.09150488259944e-308,1.4630755569074646e-308
381,"I remember feeling slightly confused when I was a participant, so maybe it would be beneficial to explain the experiment to the participant differently, so the results aren't effected by user error.",1.2359470185562927e-308,1.0,9.306371335301733e-309,7.72000932089006e-309,7.61152801674975e-309
382,"I think the study as a whole is a really great study, The only critique I would have is to make the participation part of the experiment a little more formal. Going in to participate in the study I was a little thrown off at the structure of it.",0.07305211383451292,0.09537825591958678,0.12214381514406196,0.18909607044887022,0.11143611307994841
383,Maybe it would've made the study better if it was timed so each individual has the same amount of time spent on each task.,0.08513960841969016,0.1276408193986242,0.15900772358745802,0.07710163487348644,0.12287946953034029
384,"The critiques I have for this study would be to have a clear and straightforward explanation on the study for the participants, and the design is amazing.",0.041819685321084224,0.048489477679505066,0.07137658891501904,0.435188878542933,0.07200564648786874
385,I feel giving more of a set scale on the hand-held graphs. Such as a sheet with lines that someone could align the graphs up with then make an estimate.,0.8432560811979819,0.04947324811658404,0.04183606256375677,0.031205734048994543,0.034228874072682755
386,"I think the study was designed well. When doing the experiment, I personally did not have any idea what the purpose of the information collected would be, so my results were not biased at all.",0.09921894036648725,0.19185219775814616,0.15117705480170918,0.08436832927627573,0.10298504996645073
387,I think that this study was carried out really well overall. I do not really have any critiques!,0.05927378981400036,0.08160208449368841,0.10618890084857543,0.2321494118925486,0.13038420425087277
388,I think the study was designed very well. They could have had more students participate rather than just stats students.,0.05009261829765129,0.05895754911229476,0.5465871436748282,0.05667162949814588,0.08737067084326638
389,I do not have any critiques of this study. I think it was well executed and the researchers were correct in not divulging all the intentions of the study to the participants.,6.983047129107503e-309,8.115719155851014e-309,1.3248418494978375e-308,1.0,1.5398983103374403e-308
390,I don't actually have many critiques. I think the study worked pretty well and provided decent data.,6.446834800399125e-309,7.487591782254665e-309,1.1555375077436547e-308,1.0,1.352103379746395e-308
391,"I think these following things would make the study better (more generalizable); larger sample population, include participants from outside the psych department, extend to other universities outside of UNL. Maybe even extend to different age groups outside of undergrads, such as highschoolers or graduate students.",9.31950726375682e-309,1.003622919401991e-308,1.0,1.387969740520762e-308,1.608290794777374e-308
392,"One critique of the study design is the lack of a control group, which limits the ability to make causal inferences about the relationship between the independent and dependent variables. Additionally, the sample size may be too small to generalize the findings to the broader population. To improve the study, incorporating a control group and increasing the sample size would enhance the validity and generalizability of the results.",6.441367692984224e-309,8.33305992514129e-309,1.7797642224705767e-308,1.320549502720937e-308,1.0
393,"One critique I have is limit the variables to two. I don’t like how they are comparing 2D printed, 3D printed and 3D.",0.8184785008100718,0.05425548807644527,0.049252632053474084,0.03794583278233014,0.04006754627767877
394,"We can try to work with different generations or sort out groups more affected by technology (like younger people, we have more access to technology and new digital technology). Even virtual reality is now available for future med students to learn organs by wearing VR glasses. That certainly changes the perception of information.",0.6352649724165373,0.08092304937761938,0.07705882906238078,0.05852100903730237,0.06344636608867384
395,"One critique of this study and its design may be its reliance on obituaries as the source of data, which could introduce selection bias and limit the generalizability of the findings. Additionally, the study may lack control over potential confounding variables, such as lifestyle factors or pre-existing health conditions, which could influence both the presence of children and lifespan. To improve the study, researchers could consider using a more diverse and representative sample, implementing controls for confounding variables, and employing longitudinal designs to better capture changes in lifespan over time.",6.246516783107257e-309,8.046887154425653e-309,1.630718256928493e-308,1.3237520711843545e-308,1.0
396,"I don't think the instructions were very clear, and I didn't really understand what I was doing when I was doing it, and I think that could have impacted the reliability of my answers. Therefore, clearer and more defined instructions and understanding of goals for the study would make it better in my opinion.",0.11567518375966207,0.2586189932889949,0.10389362556134178,0.08358300314846114,0.08666155347958356
397,The 3 D prainting is better to learned for me because I can tell how much they measured it. I like the one when they talk about the study design because it help me how to learn better and it explain better to understand.,1.0,4.806523612593464e-309,4.50439504816369e-309,3.45540667891462e-309,3.673358395887683e-309
398,"I think they could have included 2D physical, 2D digital, 3D digital, and 3D physical. In my kit I only got 3D physical and 2D digital. I think the slider could have have been easier to more (more precise) it was hard to get my exact value",0.7591352285047633,0.07084950229965722,0.06498503490489918,0.05058351987348144,0.05444671441719884
399,"I don't think I have any critiques for this study, but one complaint I had about the participation in the study was the number sliders we were asked to use to gauge our responses. Often the slider was too finicky and wouldn't allow me to settle on the number I wanted to respond with. This led to me not being able to give the answers I was trying to give.",6.954311217282395e-309,7.97418575048653e-309,1.2731974808190796e-308,1.0,1.396937128778697e-308
400,Something that would have made this experiment better in my opinion is to give the participants more information as to what this experiment is and why it is happening.,1.3880292537207764e-308,1.0,9.447926922872987e-309,7.856738886360127e-309,7.498546615225395e-309
401,For the moment I do not have any critiques about the study. If it was my study I would put in the bottom of the models only the numbers that would go from 1-6 so its more easy for the participants to know which block they selcted.,0.0608907275304771,0.075805956056728,0.103071487620837,0.2539866979676914,0.10323759157908535
402,"To improve the study's quality, consider expanding the sample size to increase representativeness and diversity, ensuring rigorous methodology, and addressing potential confounding variables. Enhancing measurement validity and reliability, while upholding ethical considerations, will strengthen the study's credibility",6.326719388110586e-309,8.17055644150484e-309,1.7155475907059083e-308,1.3153069420176573e-308,1.0
403,I don't have any critiques on the presentation or the study.,6.15900783518778e-309,7.482372636705286e-309,1.0298186265418834e-308,1.0,1.295265375657651e-308
404,I really don't have any critiques. I think it ran very smoothly and I can't really think of a way to make it better.,0.0627627989857061,0.0772127391896954,0.08907406871145039,0.5635630053508123,0.10220526963585658
