id,prompt,response,topic,topic_label
4c5f4660d178ca625bf0e4ac65a45b93,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From my perspective, the process of scientific investigation involves hypothesis formulation, experimentation, data collection, analysis, and interpretation. Researchers engage in literature reviews to build upon existing knowledge, design experiments or studies to test hypotheses, and rigorously collect and analyze data using appropriate methodologies and statistical techniques. The process often requires collaboration with others, peer review of findings, and publication of results in scientific journals to contribute to the collective body of knowledge in their field. They typically encounter scientific findings through the media, where complex research findings are often distilled into summaries or headlines. Consumers of scientific results may not fully understand the subject, leading to potential misunderstandings or misinterpretations of findings.",3,3_and_the_of_scientific
4d2d35ae89e9db1ea85ed048e446c5b2,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think that from the perspective of a researcher the process would start off with a question or a hypothesis of some sort. Then after that the researcher would create an experiment for the question at hand and carry it out by using subjects from the general public. Then from the perspective from the general public, I think that they wouldn't have any idea of what the investigation is about until results or information would be shared about it.",-1,Outlier
4df5dfbd1720de67c803732f4e23314d,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From a researcher's perspective, I assume observation will be a major factor, at least for experiments in which observation is needed. Another major factor will, of course, be data input and analysis, as the research is being conducted to gain data on the subject of interest. As for the consumers, observation is a large factor, as they are now observing the research that has been completed and gaining knowledge through the data that has been released to the public for scientific gain. ",2,2_the_to_consumer_of
593734efc6a3a79a3d1492d2b3e6f66b,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I believe that as a researcher, you follow the steps that are stated in the scientific method. You ask a question, conduct research, form a hypothesis, test an experiment, analyze the data from your experiment, and finally observe conclusions. Researchers go through a long process to investigate certain things. The general public often just makes generalizations or assumptions without actually fulfilling an experiment, or they will just find whatever the first source that pops up on their mobile device says and go with whatever that states.",4,4_the_of_and_hypothesis
601b7a094af6f0e7c7b1cb4c1a3b6d06,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,I think that scientific investigation from a researcher's perspective is a form of investigation that relies more on careful data collection than normal research. I think that a researcher has to think more about the data then what it shows such like if the data makes sense or can be supported from other aspects. It's about comparing and contrasting more.,1,1_the_and_of_scientific
6206d9af56445129773c70e834a6ae47,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think that the researcher starts with something he is interested and cares about solving. The researcher has a specific goal, but the consumer just sees it as something they can use to their advantage. The consumer does not always take into consideration the amount of hardwork the researcher spends.",2,2_the_to_consumer_of
68f184e3ef063823e58e65b6a031d37a,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"from the researcher prospective the scientific investigation process probably seems more complicated as they know all of the different factors and types of information they need to complete it. to a person in the general public they probably see it as gathering some information and comparing them or recording the data in some way. they probably don't think of all of the things that they need for the investigation. I think general public sees the process as hard but surface level, and a researcher sees it as hard but much more complicated. for me, as the general public, i definitely know it is not an easy process but i have not considered exactly how much information needs to be gathered for scientific investigations. i think science happens because of theories, ideas, and data that is collected",1,1_the_and_of_scientific
7075a95e8a1252332e7c6f5a5969aa8d,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"When researchers are conducting an investigation, they first have to pose questions about their given topic. Then, they have to create a plan to investigate the topic. They have to identify variables and formulate an experiment or study to find results. Based on the experiment, they have to determine if their questions have been answered and synthesize the results they got. Then, they can report their results to the masses or use them to conduct another experiment or study. ",1,1_the_and_of_scientific
75116a2736bd3a95127c9796c6972f72,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think from the perspective of a researcher it is more the physical attributes of thinking through how to investigate this, how will they test it, and they have more of the responsibility of identifying and examining the results. But, someone in the general public that consumes it made not know all of the time and effort that went into the results. They may just read the article/results and may not grasp everything that went into it, the importance, or truly understand it. ",0,0_the_public_to_and
7803bbceaf7d2d4d73fcf1257c871e38,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think a researcher find a specific question and uses the steps of testing a hypothesis, fully aware that they are following them. When someone in the general public uses the process of scientific investigation they simply have a curiosity. With out knowing that they are testing a hypothesis they too begin the steps of observing and testing, making inferences. I think both processes are similar, one is just more rehearsed and practical.",4,4_the_of_and_hypothesis
7eb92d8fa106c619aff99e9309aeb341,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think this looks like are you will form a hypothesis that you want to test and get a sample and test it but then using help from other places and people you can combine data to help understand your hypothesis if it true or not. By having lots of people conducting this experiment, you can understand that. your results will be good evidence in what you are trying to prove. A regular person it would probably see the good results and not the failed ones. What I mean by this is if scientists experiment, they would get results and if it failed their research, they probably would not make it so public. but if they are proven right more of the general public would see the results.

 ",1,1_the_and_of_scientific
81c1d02fd14735926ca8f8cd5db3f03c,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From the perspective of a researcher, the process of scientific investigation typically begins with observation and questioning, where they identify a problem or phenomenon to explore. They then formulate hypotheses, design experiments or studies to test these hypotheses, collect and analyze data, and draw conclusions based on their findings. This process often involves rigorous peer review, replication of results, and ongoing refinement of theories based on new evidence. In contrast, from the perspective of someone in the general public who consumes scientific results, the process might seem more straightforward and finalized. They may encounter scientific findings through news articles, social media, or other sources, where the complexities of the research process are often simplified or omitted. As consumers, they rely on the authority of scientific institutions and the credibility of researchers to provide accurate and reliable information, often without a deep understanding of the intricacies involved in generating that knowledge.",3,3_and_the_of_scientific
8b823d89b4fd6f3e0d521b7510c8f4a2,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"The scientific process from the view of the general public may look something like this.  begins with the hypothesis, then to developing a way to test said hypothesis, and finally doing the experiment and collecting and analyzing data. From the point of view of a researcher, the process of scientific investigation includes many more steps. This includes the evaluation of preexisting similar research projects, collecting knowledge and data from previous experiments, and running theoretical calculations. ",4,4_the_of_and_hypothesis
8d83e96bacb190db4240123cfa8872e0,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From the perspective of a researcher, the process of scientific investigation involves a systematic approach to acquiring knowledge through observation, experimentation, and analysis. Researchers formulate hypotheses, design experiments or studies to test these hypotheses, collect and analyze data, and draw conclusions based on evidence. This process often requires critical thinking, attention to detail, and collaboration with peers to ensure rigor and accuracy in the findings. Additionally, researchers must adhere to ethical guidelines and peer review processes to maintain the integrity and credibility of their work.

From the perspective of someone in the general public who is a consumer of scientific results, the process of scientific investigation may appear more straightforward and streamlined. Consumers typically encounter scientific results through media sources, educational materials, or public announcements. They may perceive science as a series of definitive findings or discoveries presented in a clear and accessible manner. However, consumers may not always be aware of the complexities involved in the research process, including potential limitations, uncertainties, and ongoing debates within the scientific community. As a result, there may be a gap between the perception of science as a finished product and the dynamic, iterative process of scientific inquiry.",3,3_and_the_of_scientific
9677fa4d90dde6cdc846f5811e69e435,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,I think that this process will look more interesting from the researchers point of view because as subjects in the research you don't really get to see the experiment in full effect. The consumer is just a person from the general public that is curious about the study. While the actual researcher is the person who takes the next step and goes beyond curiousity and actually tries to figure out the experiment by using real subjects and testing the matter. The science behind this is that they are planning on asking questions and then finding the possible answers or results for that specific question.,2,2_the_to_consumer_of
a05e70c5392202e9b5251f6f6af4a73e,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From the perspective of a researcher the process of scientific investigation looks like forming a hypothesis, doing tests, and then releasing that information out to others. From the perspective of someone in the general public who consumes scientific results, they only get to see they final step which is the releasing of the infomation. ",4,4_the_of_and_hypothesis
a59daa8e577e10eb268d8e44e7e06cf1,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"If you are a researcher it begins by forming a hypothesis to conduct your experiment. If you are part of the experiment then it is necessary to take it serious and to follow their instructions, so that the experiment results are accurate. There should be a step by step plan to help the experiment go along in a smooth and orderly fashion.",-1,Outlier
a8f55e111c6a413ae660a5854a5c0332,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I would assume the process of a researcher investigating a certain topic would include a lot of trial and error. You must create a hypothesis and test said hypothesis through different experiments to prove your hypothesis is valid. A consumer of scientific results gets the advantage of not having to mastermind the project, they absorb the information without having to go through the process of testing and experimenting within the investigation.  ",4,4_the_of_and_hypothesis
b72ef61def1a544fbbcdae2fe821941f,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From the perspective of a researcher I think that the process of science is very thought out, planned and a very meticulous task. Thinking about it, a researcher has to conduct the hypothesis, the set up of an experiment, collect the data and more. Overall from this perspective there is much that goes into it. In the perspective of consumers I think that it is much simpler. In the eyes of consumers they get the answer to the scientific questions without much thought of what may go into it overall to obtain the answer. ",2,2_the_to_consumer_of
cab84ffaed08c3a91cbd775e2e4024c0,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think that from a researcher's point of view, they are more familiar with how and what goes on. From a general public consumer, they would be a little more confused as to what is going on with certain data and how certain things work the way they do. I think that researchers are better prepared with the right tools and data to understand science.",2,2_the_to_consumer_of
cc3522dbc3fe422d578f68a870d4f1ba,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From the researcher's perspective, scientific investigation involves creating research questions, conducting experiments, analyzing data, and publishing the findings in scientific journals. It is a thorough process that requires expertise, planning, and collaboration. From the general public's perspective, scientific investigation is simplified. They typically encounter science through different media sources or simplified articles that present the important findings without diving into the specific details of the research process. This allows the general public to understand the main takeaways in a way that makes sense to them.",-1,Outlier
d6d29269327f8dcb872cb85ec56d46af,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"For a researcher, scientific investigation is a curious and experimental journey. However, for the general public, it may seem like a series of straightforward discoveries presented as facts without acknowledging the complexities involved in the process. The scientific results are often presented as matter-of-fact. Still, the intricate process that leads to them is often overlooked.",-1,Outlier
e7e30247759b5898996447f97096e60f,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,For science it starts with someone's idea or hypothesis which turns into hours research before they can actually conduct some type of experiment. During the experiment they might make changes depending on groups and data collected. After all of that they'll see if the results match their hypothesis and might re-conduct the experiment to further results.,-1,Outlier
efe8d9753e52389acfe0cea71f515b6c,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,I think the process of scientific investigation involves a lot of trial and error as well as critical thinking/ observation. There is a lot that goes into scientific investigation and making sure that you have gathered all of the data/facts needed. I think for someone in the general public that is a consumer of scientific results it can sometimes be hard to understand some of the language that is used in scientific research as it is typically not the way we would speak in every day life and may involve words or symbols we are not used to. ,1,1_the_and_of_scientific
fe8d6c41c2cd32e1e9eb710400c1eb26,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think it looks like finding a problem and forming a hypothesis and then testing it/finding an answer. The process may differ as it may be more detailed compared to the average person. There’s a scientific process that is followed, and I think we’d stick relatively closely to that. ",-1,Outlier
10912b5175b4b04171c3008758c415bf,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"The process of scientific investigation begins with a thought that turns into a hypothesis. From a researcher’s perspective, they carry out this hypothesis by creating experiments depending on what the question is asking. From a person in the general public, scientific investigations probably involves the interpretation of data from a specific field. They get told what the data means and all they have to do is incorporate that data into their own lives if needed.",1,1_the_and_of_scientific
36cbfee4fc4590abab6d39d24305c89b,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"A scientific investigation is a process that involves making observations, asking a question, forming an hypothesis, and conducting an experiment to test the hypothesis. One would then analyze the collected data and draw conclusions based on the results of the experiment. After completing the process, the last step would be to share the findings in an evidence based research paper. 
This would also be called the scientific method. The main difference between the usage in a researcher versus general public scenario would be how strict the variables would be observed. For example, the general public would be far more lax and possibly draw generalizations in a scientific investigation done for curiosity whereas a researcher would continue with tests if the results are inconclusive. A researcher would publish their findings while the general public may keep it to themselves.",1,1_the_and_of_scientific
60d3b9ffd98b3eae8dea9ffc41937291,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think that the process of scientific investigation from the perspective of a researcher looks like identifying a problem, coming up with a hypothesis, designing a study to collect data, and then analyzing the found data to come up with a solution to the original problem. I think that a researcher is also more likely to have a very specific question, opposed to something broad that someone from the general public may have. For someone in the general public, I think that the process of scientific investigation looks like becoming curious about something or identifying a problem, wanting to seek more information, understanding what they need to observe or study, getting the information they need, and interpreting those results. I think that both processes are very similar, there is just a more rigorous or professional version. ",0,0_the_public_to_and
9a70dec0845e7d09b30cc9ed12c83dfb,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think the process of scientific investigation is like the scientific method. The scientific method has steps to the research it is conducting. These steps include asking a question, researching, making a hypothesis, experimenting, observing, analyzing, and making a conclusion of the findings. From the perspective of a researcher, it will be a process that has steps and takes many trial runs to get it right, and there will be a good amount of research that goes into scientific investigation. From the perspective of the general public, they will only see the results, not the hard work that went into investigating the scientific question being asked. ",1,1_the_and_of_scientific
b5b58d981f452b431092dff3a4452c70,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"To a researcher in the field, the process of scientific investigation is a much more specific, area of study. A person from the general public will not know the specifics of how to determine whether or not a scientific result is valid or invalid, strong or not strong - unless they have already studied the field and know how to make these validations. Science, especially the science of statistics, is created to be absorbed (in some way) by the general public, who will then increase their knowledge of a topic or area of study. Therefore, in my opinion, science begins with the expert opinion of the researcher and ends with the learned opinion of their audience (the consumer). ",1,1_the_and_of_scientific
ced2532903af427a89652477dbad164d,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think the scientific process, from a researcher's perspective, starts with a question/topic they want to research or amplify. They need to state a hypothesis and the research method they will use. After that, they collect the data and diligently analyze it to get a conclusion and be able to post their findings. It needs to be as accurate as possible, generalized, and replicable but people can add more to it because improvements can always be done. This process allows other researchers to make new studies and discoveries from a foundation. This is more complex than what a consumer's perspective gets, it considers several steps and factors that may be involved.",2,2_the_to_consumer_of
d3e2c49fec2d1e0d6875b91b56a1cb00,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think science happens through step-by-step processes. The basic breakdown is observation, develop a question, find a way to research that question, collect data and create a conclusion. After that it's just about repeating the research to see if the data is consistent if not you go back and tweak your process.  ",5,5_science_happens_hypothesis_and
f3a2aabc53d6eee054d42fb2098a2fdf,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,The researcher actually has to formulate an idea for a hypothesis in which it takes lots of time to come up with an idea and then formulate a hypothesis around that then turn it into an experiment. The experimenter has to then gather materials for this investigation and devote time and money into those resources. Finally the researcher has to accurately interpret the data they have gathered and come to a conclusion on whether it either supports or doesn't support their hypothesis. Meanwhile the general public just has to read on the researchers thought process and their findings all in a total of 5-10 minutes.,0,0_the_public_to_and
02229e25fb4ced71521ca536ad7af9f4,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From a researcher's point of view, the process is very streamlined. However, it looks very different from a normal person. It can look very complicated and hard to understand if they don't get what is being asked or researched.",0,0_the_public_to_and
7d92120963c8b24e9c0c60a15e8cf9ba,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think a researcher would look at the process of scientific investigation in a more in-depth and unbiased way than a member of the general public. The general public is usually more concerned with the result of an experiment or study as opposed to all of the parts that lead up to the result such as the questions, testing process, trial and errors, etc... I think science is a very scientific and factual based process as well as a psychological and social process. Sharing your results is a huge part of science and research and I think it's important that the general public interprets these results as they see fit while also keeping in mind the scientific facts and processes that caused the result. ",0,0_the_public_to_and
88436b83bb4a9aaecdbc9b2c261d8f77,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"The process of scientific investigation starts with observing something in the natural world that causes the scientist to ask a question. Once this question is asked, background research can be conducted on the subject. This leads to the construction of a hypothesis, or an educated guess, on what the scientist believes the outcome of said question will be. With a question asked, and a hypothesis constructed, an experiment can be formulated and then conducted. This experiment could be conducted once or many times depending on what results are needed. Once completed, any results or data that the experiment provided can be analyzed to draw conclusions. These conclusions can then be shared for further review and analysis. To the general public, the most that a consumer sees is the question, hypothesis, experiment, and results after they already have been conducted. It is rare for a consumer to see the formulation of any of these steps, but rather the concrete details of what has already been said and done. For most general consumers, they only ever see the question asked and the results. Rarely do they explore further. This means their perspective can be narrow. ",-1,Outlier
8d9079f6b08b7224c4638b3aa414b399,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From a researcher's perspective, scientific investigation is a systematic process. It starts with a question, and after the research of existing science, there is a hypothesis. After this experiment is conducted and after data is collected carefully, a conclusion is drawn either for or against the hypothesis. This conclusion is not necessarily true because of possible unintentional variables in the study.  From the public, science might seem like a collection of facts, but they do not really see the trial and error or the process that scientists see. ",1,1_the_and_of_scientific
a5a756e84683fbf4a4c2723bcb594828,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,The process for a researcher begins with a hypothesis and then the hypothesis is tested by collecting data. They then draw a conclusion based on the implications of the data that they collect. The general public is relying on the results of the scientific investigation and not testing a hypothesis.,4,4_the_of_and_hypothesis
ab45d347134599f06c70e4c36fe13201,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"Scientific investigation is the premise where all of experimental research is finalized. In order for a scientific finding to be legitimized by society it must be able to withhold its individualism beyond the basis of chance. In some instances, random events occur that can change the way evidence is perceived. Through an investigation scientists are able to distinguish whether or not findings are relevant or just happen to be incidents of random occurrence. ",1,1_the_and_of_scientific
ca9cf695a1dc37edd14f97a8e8061d3b,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"From the perspectives of a researcher, scientific investigation process includes many steps, which are:

* Ask a Research Question

* Design a Study and Collect Data

* Explore the Data

* Draw Inferences Beyond the Data

* Formulate Conclusions

* Look Back and Ahead

And the process also experiences peer and public review ensuring the result is valid. In contrast, a person consuming scientific results applies them in real life. Or explaining them in education materials. They benefit from the process. ",1,1_the_and_of_scientific
0f54a572fe247a38613948a0be003b73,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,The scientific investigation process looks like for a researcher looks like gathering evidence determining population and sample group and testing the results. From the viewpoint of the general public it it experiencing the results of a test. ,-1,Outlier
2324b75ac889624067c938520509f1ec,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"First as a researcher you want to observe what you want to investigate. Step two is to ask a question based on what you want to research. Step three then into four starts with testing your hypothesis, then you want to collect your data, and the final step is to examine the results and draw conclusions. To the general public they are not focused on what to study. The general public just focus on the results of the experiment and possibly how to go about collecting data differently. Science is created by scientific investigation. You must go through the 6 steps to create scientific results. ",1,1_the_and_of_scientific
26b00321af938da722cf6e4b40e73ffc,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think that the process of scientific investigation from a researcher's viewpoint is first, reaching out to the public and their target audience about what they want to research, and then analyzing a lot of data from the certain research topic. Whatever the question of research that they are conducting, they will have to analyze and sort the answers from the general public into certain groups in order to get the data that they are looking for. Now from the perspective of the general public, I think people look at scientific investigation in the matter of just answering a bunch of questions about the research topic, to see where they are compared to the rest of the general public. Science happens when a question from researchers is addressed to the general public, and the general public provides feedback for scientific investigation. The science aspect of scientific investigation, I think is the part where the researchers are analyzing the data provided from the responses of the general public.",-1,Outlier
50d6e45cb8d1bb4fc8a78c7e42bb8693,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,the process can look a lot different as a researcher. as a researcher you are gathering the question and researching the best way to ask it. you also are finding a hypothesis. you need to make sure to get a sample group that doesn't provide any biases you also need to make sure you are not basing your results on a preconceived idea of what he answer will be. ,-1,Outlier
755285252ba9b997ca795b6d3ec09c47,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"For a researcher, science feels like a journey of curiosity and problem-solving. It’s full of trial and error, learning from failures, and small breakthroughs slowly building toward understanding. There’s excitement but frustration when things don’t work as expected, and patience is needed. However, science can look much simpler for the public—like clean facts or discoveries that just pop up in the news.",6,6_science_and_the_is
7cefe835b511a3ad4dd05c71096633ac,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,i feel that a researcher would go more in depth compared to the general public. a researcher would use data that they have availiable to them plus their own studys to make a conclusion based on results. the general public is more based upon their personal opinions than just what studies show.,0,0_the_public_to_and
93e19cfefcb81a8d2977c93f91d3d2f1,In this class you ll be learning about the process of scientific investigation What do you think that process looks like from the perspective of a researcher compared to what it looks like from the perspective of someone in the general public who is a consumer of scientific results Write a paragraph at least 3 5 sentences about how you think science happens,"I think that science is ran by the scientific method. People make inferences and hypothesis's, and then they run experiments. I think that anyone can do science. Most people are consumers of scientific results.",5,5_science_happens_hypothesis_and
