document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
380,"Weather a bar was the smallest categoeial, and how small.it was quantitative",0.020894403016223397,0.021311758860728454,0.11423083659150224,0.023578924537394744,0.018689529752953692,0.10349826608698424,0.06738272787684724,0.025691899197985205,0.014154152002654664,0.018576192594309173
381,"Some variables examined were the circle and triangle and which was taller =categorical, another was by how much smaller was the bar compared to the other=quantitative.",2.043768155295494e-308,2.622518627793716e-308,3.942273509206573e-308,2.019181718458184e-308,1.757326268002363e-308,4.3476040606660985e-308,1.0,2.0287827374349347e-308,1.353330182760535e-308,1.880870343732529e-308
382,The variables that were examined in this experiment were shape and percentage associated with each bar graph. The shape of the graphs is categorial and the percentage was quantitative.,3.65884908164154e-308,1.3472908565186135e-308,1.129570635371467e-308,2.2859775424452633e-308,2.932470029948799e-308,1.475594967817179e-308,1.252265174248363e-308,1.73103459391375e-308,1.0,1.707101073633124e-308
383,"Quantitative: how tall the bar was in comparison to the taller one

Categorical: Circle bar and triangle bar",0.028323242878851854,0.031610458326170696,0.24726649382376475,0.028367035395488432,0.02639674704854153,0.0739468624806998,0.09712744007531755,0.03008495138691096,0.01986180959918038,0.02601225302156862
384,"The variable of the students in STAT 218 would be quantitative.

The variable of bar graphs being measured would be quantitative.",0.1094489089823105,0.04621330316191668,0.05445798840258982,0.2428341148022934,0.0606533245026487,0.12041870739636046,0.058471383715644885,0.0785080397465613,0.05095072055429881,0.04565605832035875
385,"Favorite zoo animal - Categorical

Gender - Categorical

Age - quantitative",0.04147560358998415,0.0442659932500118,0.03550144780539479,0.04910592545119629,0.039462965568371776,0.046487441322369136,0.04400828074655934,0.08102110954391496,0.044418967567947575,0.2099794167808018
386,"which bar is smaller-categorical

the proportion of the two bars- quantitative",1.4965730974538243e-308,1.350389134511714e-308,1.0,1.6222266276839143e-308,1.4397160042603507e-308,4.616812200925147e-308,3.029977102583036e-308,1.7064900197181466e-308,1.039613180767705e-308,1.217034852754787e-308
387,"The variables were if the bars were next to each other or separated, which is categorical and how close the guesses are, which is quantitative.",0.08246375455936558,0.05120833170809995,0.06321710542350246,0.1276458787154817,0.05535223417407561,0.1957750288213487,0.07616885213111688,0.08366816281835363,0.045085425191466896,0.05002427387947963
388,"Which bar was shorter- categorical (circle or triangle) 

Then how high/low do we think the bar was in comparison to the other- quantitative",0.02600620261286399,0.02844756049435464,0.2835026922402565,0.026069433506011066,0.024383186570062377,0.06775005377214474,0.0834531656004004,0.027550755914698986,0.01825465890537767,0.023579584420324276
389,"quantitative by height

categorial by circle or triangle",0.02955178919543103,0.03785407638314627,0.09864862594942615,0.02865721183811284,0.026984944867787932,0.06257763377709605,0.17637450475439156,0.02998218328081846,0.020822242913552978,0.02863828644644907
390,how students read the graphs and estimate how big the graphs are. The estimation I quantitative.,0.18046170474287868,0.03831983662594157,0.039499044128492804,0.06507841045040427,0.23401858675510953,0.051316881044877166,0.041280684580007096,0.04886804071193096,0.11430381803392031,0.04012037990901631
391,"The variables examined in the experiment were, 

Whether or not the subject correctly identified which structure was smaller - categorial.

How close the subject was to the correct answer of height of the structure - quantitative",0.024407825781353868,0.041160981958145514,0.02944481982580881,0.027755179125980276,0.019910739590392988,0.06736130856457387,0.08634146684476432,0.027663027710886023,0.015790850642523186,0.025522078976502164
392,Circle or triangle,0.05347519943868859,0.072609595442854,0.1103921323962366,0.05044171137323838,0.04984693498188303,0.08496912812937946,0.32137930551692734,0.05269524276276706,0.04032934699394034,0.05665686976281214
393,"the circle bar - categorical

the triangle bar - categorical",0.050441470531047486,0.06735814097168487,0.10377327178140877,0.0476848842811579,0.046347955388645064,0.08150108053272762,0.35901522985819895,0.048708093049457835,0.03716435539755362,0.05080098500684491
394,"Age and performance scores are examples of quantitative variables because they can be measured on a numerical scale, while gender and treatment type are categorical variables because they involve distinct categories or groups",0.06960942728673318,0.024265360587025428,0.023143194185144475,0.138136636581883,0.03615047881092185,0.04026665427836457,0.02656330998409316,0.041131814800445914,0.036269489449886075,0.02970121752238441
395,Percentages of bar graphs - quantitative and which bar was larger or smaller - categorical.,0.12852773115146163,0.05851797068667785,0.10276314594976053,0.07356822186206509,0.17193751061539203,0.10391919840832228,0.0905880902005812,0.07083392447110919,0.06695444564008385,0.05371807693837393
396,"block length - quantitive, color of blocks - categorical, perspective of the block (3D or not) - categorical.",0.040363180386029526,0.5428181303868778,0.03247663340787928,0.04199473972816033,0.035721029950454786,0.046931329124297316,0.05313873024604822,0.03935234428358593,0.03472456854280998,0.05061251524096252
397,"Students - categorical

Graphs (longer/shorter; triangle/circle) - categorical",0.23279465511816527,0.03611522756253472,0.03433419811182715,0.05461290506582529,0.2567232376328039,0.04471776362697682,0.0379347161508687,0.03958919309980206,0.09382638359620168,0.035006950948147646
398,"The height of the bar graph - it would be quantitative 

The participant guesses - would be quantitative variable 

The graphical presentation - would be categorical variable 

The participants characteristics - categorical (speaking of age, gender, education level)",0.16728271234905673,0.03537158641910682,0.032530144741722895,0.15758338716512216,0.06853321024277716,0.051122500461480584,0.03660788497921921,0.049331550420232406,0.06962494994577208,0.038494016441473294
399,"height of the column- quantitative 

which was taller- categorical",0.02695718592237265,0.029475946607589766,0.4387213591822275,0.028044175375672938,0.02562787979404593,0.07626436240922072,0.07812152834976724,0.02973531701453427,0.019011403362134364,0.02414718563087919
400,The variables were whether or not a person could accurately say how much smaller a bar was. It was qualitative,2.9160284010158336e-308,2.253236031365506e-308,4.014739856570093e-308,4.310487093246298e-308,2.1564819094982565e-308,1.0,4.3716995860853115e-308,3.4386890952168256e-308,1.691075880657998e-308,1.9391865302963094e-308
401,I remember comparing height of columns by using percentages: quantitative data.,0.03454511464877281,0.03531690374394595,0.27531098806251486,0.035532229889114836,0.03305339957076286,0.10007388821910274,0.09841185083144646,0.03704614271467668,0.02402842354670682,0.02844237998353487
402,"Variables examined were:

The height of the triangle line (quantitative)

The height of the circle line (quantitative)

If something was taller or shorter (categorical)",2.114660130116182e-308,3.072465298377998e-308,3.640029243829932e-308,2.18781982705388e-308,1.7991703767169017e-308,4.715839203369618e-308,1.0,2.166190340071133e-308,1.394774930058777e-308,1.953695479792432e-308
403,"The variables examined was which bar was taller (categorical), the circle or the triangle, and if the taller one is 100 units, how tall is the shorter bar (quantitative).",2.064804890813363e-308,2.6861592657951793e-308,4.1659086877382083e-308,2.1330407350854925e-308,1.7632540881407397e-308,5.094959218527307e-308,1.0,2.137608146796378e-308,1.3586783161079834e-308,1.873574630523048e-308
404,-Which bar graphs were greater - categorical,0.137048266705648,0.053900286912075386,0.08231046590782258,0.06923694203131267,0.2285968709149513,0.08861174162646675,0.07643502895582202,0.06475971607970764,0.06995407600940755,0.050474920780613886
405,"The variables that were examined were sets of data with two different letters given. In our case, those were the two sets of data for our experiment that we answered questions about. and they were quantitative because they changed over the course of the experiment.",0.05059902359931501,0.03617693813939375,0.04885474115063781,0.22273433790198427,0.03507873514092061,0.11240950981874216,0.04833313620328623,0.08081602923856276,0.032632591239499104,0.03412357303819371
406,"percent of correct estimations - quantitative

which 3-D print models were used - categorical",0.038178391928125034,0.03429142610780699,0.021701341050428646,0.0408325576774098,0.032898705259861244,0.030358268432322408,0.02507907288679116,0.03995628881916657,0.05746520480015559,0.043246402108427597
407,One variable could be the correct or incorrect answer ratio. This would be quantitative. A categorical variable would be the accuracy based on gender. A quantitative variable would be the percentage of accuracy between having the online models and the physical models.,0.08054323149801708,0.03549573787073235,0.032437685344484775,0.21942260353242854,0.0489413127616648,0.051185414689759436,0.035906346891125984,0.06361734140681802,0.06620931268078814,0.046466647314300946
408,"2D models vs. 3D models - categorical variable

The accuracy of the guess - quantitative",0.03823949830183612,0.03569524188861904,0.021882975324829263,0.040578888243384306,0.032977007097272165,0.03074504205321437,0.02548139065099812,0.03947552903563334,0.055826958170252766,0.043105128304455564
409,I do not remember.,0.04074804407090943,0.059860140731740924,0.06848839560559507,0.039891721574609275,0.0374428291356133,0.0630703284140274,0.21794488669103987,0.04245861836379266,0.03132443093672374,0.04810510669372396
410,"Correct vs. Incorrect 

=> categorical 

the height of the assigned bar in the sample => quantitative.",0.02742672941801085,0.02772093910322724,0.050333116040757624,0.0301317382539453,0.023732370343339464,0.07014543202474936,0.059629974472267984,0.03756351083771642,0.01853042111520692,0.028384794477818137
411,"how close the guess was to actual answer(quantitative)

correctly identifying smaller bar(categorical)",0.02629579258908428,0.023842926994421608,0.2493158497609846,0.028397150289851267,0.025122576602751728,0.07749719999743017,0.053366907502500505,0.0319430540287385,0.018823219683562733,0.022983222928523766
412,"the variables examined was triangle or circle. explanatory

also, the height difference between the two variables. response",1.915160537649453e-308,2.917697520868333e-308,3.7434066358313704e-308,1.9565161470064906e-308,1.675546268070468e-308,3.905482233561526e-308,1.0,1.985026786891737e-308,1.3196782599202567e-308,1.8887868923352095e-308
413,"Larger and Smaller bar: categorical

Height of smaller bar: quantitative",1.425310726780663e-308,1.4738750196444605e-308,1.0,1.469927859326129e-308,1.3694727774938324e-308,3.834555055381808e-308,3.645838011741274e-308,1.5891964987576983e-308,1.0202818828300075e-308,1.2835654649616677e-308
414,there where two options circle or triangle,0.05160462156461699,0.06933532584911754,0.1083745471922493,0.04862241503949082,0.047892537337129296,0.08347331775866484,0.3404554199555699,0.05065832492678067,0.0385095770000251,0.053869380175082485
415,Size of bar-quantitive.,1.410807154396301e-308,1.436805238948135e-308,1.0,1.4935377582536015e-308,1.3475739602031496e-308,3.9421825921310205e-308,3.488501697684923e-308,1.6368447565004804e-308,1.017875841369788e-308,1.287981204119342e-308
416,"The students ability to get close, quantitative.",0.02926006610888715,0.026945103083935936,0.027235643734650778,0.04897759481382265,0.024700044171439655,0.04291259809620443,0.029401724590557857,0.12475344398352994,0.026836998481616595,0.04091121602414628
417,"Size: Quantitative

Color: Categorical

Shape: Categorical",1.647218608089779e-308,2.3261560677298866e-308,1.4143569773284153e-308,2.009028563634819e-308,1.5696572273184047e-308,1.940178259261785e-308,1.929279869163807e-308,2.919266207260322e-308,1.7968206340946814e-308,1.0
418,"The person's guess which is a number, so quantitative. What the actual different is also quantitative. The comparison between the two, also quantitative.",1.877571722112172e-308,1.7148509233142726e-308,2.0756462924454416e-308,3.669647202739097e-308,1.569669158254873e-308,3.017311293400214e-308,1.9857629400528134e-308,1.0,1.6911528854478397e-308,2.454112180196347e-308
419,"Accuracy (quantitative)

Which bar is smaller (categorical)",0.02684946131842637,0.02420161098362841,0.24319897085964778,0.02907897945958437,0.02564965016232656,0.07955046333044337,0.05393338245737496,0.032614899082130236,0.01918708333310225,0.023323399391184756
420,Whether the circle or triangle section of the graph was taller was categorical and the height of the smaller graph was quantitative.,0.15824049766458867,0.05829155591050914,0.0705907963067105,0.06692620594917688,0.2238695263576998,0.08581879844455367,0.07830957717158514,0.0595273521729889,0.06898254133742698,0.050771464608588154
421,The two variables examined were which bar is smaller and what the size of the smaller would be if the larger was 100. Determining the smaller is categorical and determining the size in comparison to the larger is quantitative.,2.11479803578243e-308,1.921266664746175e-308,1.0531567150001578e-307,2.7254807841835007e-308,1.808587979241605e-308,1.0,5.311614759717495e-308,2.754693492716363e-308,1.3825056476592305e-308,1.679648383179021e-308
422,"Triangle or Circle (which one is smaller) - categorical

Number chosen relative to 100 - Quantitative",0.04857233445583996,0.060550847012821464,0.12713419284223418,0.0461756575495981,0.0445244072805062,0.08909368957789694,0.3476827373729906,0.047514816301102686,0.03491669870115917,0.0466300857045778
423,"The height of bars - quantitative

which bar was smaller - categorical",1.4248610171948663e-308,1.458850074461766e-308,1.0,1.473669370944124e-308,1.369533182696477e-308,3.8682976735749397e-308,3.5895000341700664e-308,1.5911235059794406e-308,1.018523838757922e-308,1.2751130140182413e-308
424,"Which graph was higher, Triangle or circle, categorical

Which graph was taller or shorter by how many meters, quantative.",0.1473374075614721,0.05621039452483487,0.06754825683080043,0.064049397969428,0.25754955963338544,0.07948690063324049,0.07332105822088901,0.057169828849020186,0.06961850301047824,0.04903700869027899
425,"Variables being examined were the different bar graph models, categorical.",0.2846074836723514,0.033134418748172516,0.030614955332197775,0.061773792897584806,0.15915423743820403,0.042674434751327824,0.035330359765147284,0.038232361627578704,0.09564128273096731,0.03625897284493105
426,"the bar graphs - quantitative

participants - categorical",0.09697962489440314,0.03138314310150668,0.02885865505995445,0.05141722809907018,0.11479067875470302,0.03873992621916629,0.033458626392382965,0.03807979126560296,0.154054510569264,0.03945984983112826
427,"how people see things differently 

quantitative",1.975321463725983e-308,1.7129614467981256e-308,2.0869976516003587e-308,4.0264200216624964e-308,1.6262583890334903e-308,3.1032371134729157e-308,1.9773941455101875e-308,1.0,1.754952569136776e-308,2.312002555768761e-308
428,"What set of blocks we chose, categorical.",0.03995568452220471,0.545211356545705,0.03232778755515885,0.04154118072276003,0.035476942852414095,0.04647308243407039,0.052982158260140376,0.03907492575755708,0.03449711094959371,0.05059297169750144
429,The students or the people who were doing the experiments it was quantitative because they had to the measurement of how long it us to submit the answer.,0.05412647777446531,0.050158517911668865,0.05274881006100786,0.15900878415702305,0.0393314467692129,0.1230179996922483,0.060353653398807335,0.12084761381909362,0.03899823614596251,0.04899841195832386
430,"Stats 218 students - categorical

Whether or not the student can get the height of the bar right - categorical",0.02035726645091624,0.023327911949516323,0.02338678044883376,0.027122766238841276,0.018182157857209218,0.03226180481131293,0.027181034414354044,0.05134054780728026,0.017799857659888525,0.043481280581492546
431,"Quantitative- Triangle or Circle

Categorical- Difference in Units (0-100)",0.038802172890773416,0.04655523467077518,0.11260391074753319,0.037482237267794156,0.03542646950369045,0.07599110600843549,0.25002546745921034,0.03846100967438888,0.027740789812420265,0.03601949173451877
432,How diffeent people interpret different graphs whether its 2d or 3d or real.,0.0658868385046081,0.026881336696632608,0.022860594794819087,0.031249523896481522,0.09306762266804386,0.028526084037992276,0.024903860412405977,0.027091584223183456,0.05492822023118438,0.026127495985742048
433,How accurate the student was in finding the differences between heights. I would say its quantitative as were pulling numerical values.,0.029967299583433527,0.030063016823313728,0.03301870019567332,0.055592023800004706,0.025069339874823248,0.05730966615365338,0.03512568077398331,0.14595097752188513,0.025219874311341876,0.03809805150521412
434,The variable was categorical and students ability of observe graphs.,0.38432711244665807,0.03051286512360822,0.02803477386953443,0.05329660400710407,0.11336321122270446,0.03778075931627692,0.03068916923595276,0.034859287778218326,0.08103419578410964,0.029891284329009737
435,This was quantitative because we were asked to report a percentage.,0.0224100546093134,0.01893482198733266,0.023242820840454894,0.04354349372306784,0.01846584337933285,0.031646052403467406,0.021811069836345794,0.5301452788100103,0.020739217413417832,0.02982019814062566
436,The percentage difference between blocks- qualitative,1.6135096170933693e-308,1.0,1.3914209680690183e-308,1.700052907536294e-308,1.4227820838879756e-308,2.0789801004692425e-308,2.3672582349619913e-308,1.6095651610392313e-308,1.3263310712745835e-308,1.9064905864441687e-308
437,Percentages and height. These are quantitative since they measure in percentages and numbers.,0.031867290604540154,0.035272485980809114,0.03796216373027108,0.051315654309256754,0.026853001406099503,0.07096883616080167,0.0424116390472519,0.08832743322083073,0.024842520507250183,0.04067843677000152
438,The variables that were examined were the height of the bar graph in percentage which would be quantitative.,0.08054576853139962,0.043518142488921885,0.06545342841341517,0.08156047348574881,0.05656350282385095,0.17202336484243294,0.06918875073553546,0.05894286380477743,0.038345033464086124,0.0359001218016595
439,"Quantitative: how tall the bar graphs were

Categorical: different bar graphs (digital/physical), 5 different types of bar graphs, triangle vs circle",6.884176795352311e-308,1.6887711917165205e-308,1.722935287465245e-308,2.3688257001042894e-308,1.0,2.254004377550239e-308,1.9575317844773467e-308,1.8801985390759525e-308,3.5461212097560757e-308,1.727834970502349e-308
440,"Triangles versus circles

categorical.",0.05202385299350957,0.06817818215380247,0.10955865998306454,0.049017772401867166,0.04791247309262171,0.08435810357172782,0.34138261649699747,0.05008972287133031,0.03832929470817523,0.05194478852563069
441,"One variable was the type of graph we were looking at which in that case would be categorical, another would be how much each student thought each bar was, which would be a quantitative variable.",1.0,1.687434013742548e-308,1.592479965993583e-308,3.9385065522754454e-308,5.423200205120362e-308,2.4111189761282155e-308,1.8310050390500575e-308,1.9984942601336957e-308,3.1124306106945836e-308,1.700085311281737e-308
442,"The variables that were examined were which bar a study participant claimed was smaller, which was categorical, as well as the degree to which they claimed it was smaller, which was quantitative.",2.3855639535863307e-308,2.0591949421562147e-308,6.246580226684242e-308,3.24075478229323e-308,1.929616942969165e-308,1.0,5.303027786849084e-308,2.9838831408860455e-308,1.478507220198101e-308,1.760825163625678e-308
443,"The information of a person could get would influence his feeling.

Categorical",1.3750621473071093e-308,1.6407252808742737e-308,1.327928220839818e-308,1.778671210851238e-308,1.2953100902176843e-308,1.661205791469521e-308,1.5510583280714746e-308,4.026590042690466e-308,1.514895052423415e-308,1.0
444,The variables were examined were our participation (Categorical) and our responses (Quantitative).,3.2739270482118707e-308,1.8048300209337614e-308,1.8288228575647417e-308,1.0,1.976956572161846e-308,3.256078659123721e-308,1.957205878154768e-308,3.5056479476989283e-308,2.1099156772878986e-308,1.916006448432615e-308
445,"the variables that were examined were the models which were 2D, 3D, and real life ones. I would say it was quantitative since we had to estimate the size and say how small we thought it was.",0.05587364076763438,0.05521819571056232,0.052913874374231853,0.15389028221591686,0.040598227526038186,0.1279282689311885,0.06217899807226857,0.10893371617048389,0.04051645339459127,0.04953829452489787
446,"Type of graph - categorical

Accuracy of response (regarding height differences) - quantitative",0.0884165866254312,0.03774450122089399,0.035321166434111886,0.05192763895812224,0.138578183587539,0.04676970691043963,0.041236910184217046,0.04471443169816974,0.09761206047186713,0.044900848096390146
447,"What type of graph was shown, which is categorical.

How much smaller the smaller data point is, which is quantitative.",0.3399053502386197,0.036203924394847195,0.041040618709217984,0.05426413602322842,0.16912275177907704,0.05746882861328126,0.04557694222766719,0.04103298370644751,0.05424033457427247,0.033911359674118464
448,"Ratio Comparisons:  Involves the ratio of heights between the bars in the bar charts which is quantitative. 

Graph Type: Specific characteristics of the bar charts including whether they were adjacent or separated, and whether they were presented in 2D or 3D formats which is categorical.

Type of Data Visualization: Type of graph used to represent the data. It includes three categories: 2D graphs, 3D digital graphs projected in 2D environments, and 3D printed bar graphs. This is categorical.",3.935270243298419e-308,1.308193899070303e-308,1.1142876256379996e-308,2.0464290127829784e-308,3.533836444129414e-308,1.432813206892243e-308,1.258303260866126e-308,1.564827485458621e-308,1.0,1.6422535473091085e-308
449,Estimated difference in tower hits on blocks. Quantitative.,0.024049820546795612,0.6900844243752348,0.022524730939124615,0.025489109240148855,0.021707783428268453,0.03274173241153625,0.04052623694740323,0.02474123953471803,0.019757805485065318,0.029762520768220658
450,"Height of objects- quantitative.

Accuracy- (right/wrong) categorical.",0.04054244987288996,0.07551168083759104,0.039778527920724144,0.03863990955647111,0.03679805538159693,0.0631119168286881,0.07838352210819033,0.04449723132580822,0.02992849845400933,0.055689956698697037
451,One variable that was examined was the percentage that the student thought was the height of the bar. This is a quantitative variable.,0.053691742756713894,0.03461384250721431,0.05284042216333204,0.07660823684922946,0.037364669036749294,0.27565533303431256,0.058098423342466704,0.053983068763576045,0.028863069012791943,0.030322642925441737
452,"The variables were us, the graphs and the website we used. These would be both quantitative and categorical.",1.0,1.5926492583528666e-308,1.425113837340813e-308,3.950458423735361e-308,4.001225770083486e-308,2.0758342796154996e-308,1.592952562235463e-308,1.885863817168248e-308,3.2776275483584165e-308,1.572636991142051e-308
453,"Types of graphs (categorical), height perception (categorical), order of presentation (categorical)",0.061795287963284234,0.024081901126955754,0.021038845268935378,0.029892593728973852,0.1431182036189899,0.027704658236459012,0.0246073434602097,0.025227392217699436,0.05047110663374714,0.024699596465642196
454,"Size of culoms, quantitative",0.030870881680288526,0.6225234355495177,0.02838612593699093,0.033494354949107234,0.027781378912660998,0.041490895561141834,0.04793267275713309,0.0329151333769747,0.026319566938965616,0.03967095801373498
455,"Experimental, quantitative: block size

Response, quantitative: block value",1.5884394766204207e-308,1.0,1.3561271338535655e-308,1.67438084780834e-308,1.397906136724453e-308,2.009796273168666e-308,2.259101565411274e-308,1.575189268723164e-308,1.3150934927150026e-308,1.8601042473902927e-308
456,It was mostly quantitative because it measured which bar length was longer and by how much. I suppose a categorical would be short very long.,0.05096556908370158,0.04781728608564639,0.07237425439705582,0.07935579449861349,0.03931606763755461,0.29452480368056355,0.09333363981542785,0.07642613069578119,0.032572034223203684,0.04392346730474294
457,"As I recall, we may have been asked to determine which bar was smaller (categorical) and also, assuming the larger bar was 100, what value the smaller bar would be (quantitative).",0.019631175167427663,0.01784208816004595,0.2779886048953024,0.022647384718796272,0.017613887334049925,0.12281142169862876,0.04830912010661804,0.023077052314426853,0.012892107001359905,0.015670927416841576
458,"Response variable, quantitative",0.0686888552290945,0.034219738294482445,0.03650461256671,0.4965484874713567,0.040820388136637284,0.06648295839836807,0.03847254481107336,0.07350141893415223,0.042998805982060614,0.038275188731471996
459,"Height, color, size, and shape were all variables that were examined. I would say it was both variables, since it was asking for a number for height, otherwise this would be categorical.",0.06255313877163125,0.04576666295316072,0.02609136342561577,0.05742748296857608,0.04065530534322392,0.04915064405708411,0.0377733037514789,0.03623104510087236,0.03298742498225861,0.03633932711988694
460,Weight in comparison to another height. Color. Which bar was taller.,1.4652313683810463e-308,1.527171270920554e-308,1.0,1.4856858759483747e-308,1.4000276038082736e-308,3.976390965204104e-308,4.0181549990387864e-308,1.58515144909367e-308,1.0332732544599963e-308,1.3001680194303285e-308
461,"Categorical Variables: The different types of charts (2D, 3D digital, 3D models)

Quantitative Variables: The number of participants and the specific value each participant put on each of the charts.",0.11946170306987734,0.039113486464542116,0.03179140831523103,0.12978489231517706,0.0658079737790122,0.048198777389456535,0.0367823993050563,0.05243591578681163,0.10102200205170826,0.04737014785566773
462,"It asked about our sex and that would be categorical, the score on the test and it is quantitative",3.902503756728393e-308,1.874767694772636e-308,1.8062361425959387e-308,1.0,2.1817531574655554e-308,3.292751133558561e-308,2.036322911529382e-308,3.293472644444351e-308,2.268425878059351e-308,2.0806871600793477e-308
463,Categorically how people visualize the graph heights.,0.050888877977032766,0.024894850540751315,0.02085044983618243,0.02711448481553553,0.09723927021217699,0.026995372320778407,0.024153015714059253,0.02459629664533794,0.04129889435662265,0.024994029132992444
464,"It was categorical since there were spits in the data, also the variables were seeing if the blocks were squares or triangles, and what that person picked.",0.05854688383567795,0.4077857060977706,0.0418973080553016,0.060956962281332475,0.04949907447888976,0.06359307148517372,0.0663379267425816,0.0534039688003544,0.048771122661470205,0.06734117685855329
465,"How close students could estimate the comparative heights of physical bar graphs. Quantitative. 

How close students could estimate the comparative heights of digital depictions of bar graphs. Quantitative.",3.128709054462512e-308,1.2862305803622645e-308,1.0830650928911285e-308,2.052351341209167e-308,2.6840262347388037e-308,1.3843295230677513e-308,1.1930212212623637e-308,1.650243823540098e-308,1.0,1.6303842531479894e-308
466,"categorical, because there was a correct answer out of the given options.",1.427836850070644e-308,1.7034076620211067e-308,1.349189877775196e-308,1.8389320194308453e-308,1.3505576625931565e-308,1.709899218308304e-308,1.599750650143413e-308,4.0098728463664764e-308,1.584512071545213e-308,1.0
467,"categorical variable is the type of way the graph was presented: 

* 3d printed (4d?)

* 3d image that can be moved around

* 3d image

* 2d image

quantitative variable is the height estimation of graph bars compaired with other graph bars:

numerical values from 0.0- 100.0.",1.0,1.6709216557860175e-308,1.459729377451205e-308,3.7018444609580655e-308,5.238256824834079e-308,2.133987720596641e-308,1.703594604874097e-308,1.8966991953169805e-308,3.7259849110841255e-308,1.735452001417756e-308
468,"Stat 218 students (quantitative) 

How well students could read a graph (quantitative)",0.19164129792553625,0.03811391922720938,0.03925372537423163,0.06468147153806028,0.24098757125843684,0.05102925893781185,0.041108536904627624,0.048021248396633354,0.1113068594931066,0.0395113418574995
469,The variables examined were quantitative.,2.9103978306947203e-308,1.8411645095024026e-308,2.1107871491680036e-308,1.0,1.8965936450185964e-308,4.022085015421697e-308,2.1472176343522195e-308,4.275282458781249e-308,1.935017146334915e-308,1.9029322949772575e-308
470,Quantitative,1.9346800621477765e-308,1.762008713348218e-308,2.101201772911947e-308,4.030328826679839e-308,1.5851483297689976e-308,3.1945839201113124e-308,2.035257176249439e-308,1.0,1.6984310857537756e-308,2.384620178740313e-308
471,How well someone could estimate a value. Quantitative,0.05209728941335169,0.042880599511720296,0.05098421464753272,0.08291290766012192,0.045403030682075525,0.06402158664344959,0.04744631308089712,0.4193550536176807,0.054813851939004773,0.07617516075531838
472,"The explanatory variable was the person doing the experiment. The results changed every time a new person was doing it.

 The response variable was the color of the shape picked. The color picked was impacted by the person conducting the experiment.",0.08936923152636062,0.24149715259038493,0.050443151041821385,0.09179764775661371,0.06858530374237362,0.08254358740837238,0.07584945548965148,0.06858017563134715,0.0671673665935423,0.08230012951663813
473,"age - quantitative 

gender - categorical",0.046193773028080955,0.04713935381003691,0.03853254669668399,0.053502531838708275,0.04392296277741066,0.050815306147509405,0.047739793614093175,0.083731124026455,0.048715933073554846,0.17543382661401843
474,The variable examined was the height between 2 bars on different graphs. The variable was quantitative.,0.06558782790440795,0.045858984011641214,0.07371136807377905,0.07101711944504652,0.050611004558186255,0.1882309414631849,0.08018539963324235,0.05659370905650985,0.03482337943200198,0.03542171681382792
475,How we responded to the prompts is one of the variables and it is categorical,0.07911980027796459,0.04596412906953235,0.039833222695761214,0.4950329275181265,0.04621117680313788,0.07258918984154378,0.04698057230957229,0.07252595098010306,0.04874652844794583,0.04810570498570063
476,"Can someone accurately match the real proportion? Categorical. The degree of difference in their response to the true number, quantitative.",0.03604210745079032,0.031107929082537764,0.0354969211747417,0.06311979100103089,0.030222793118478045,0.04644951334882709,0.03418100991173336,0.43948959354030764,0.035855455414117186,0.056457036693092454
477,"Number of correct answers - quantitative 

Visual or physical - categorical",1.622001694340156e-308,1.4416041383551785e-308,1.5566426440018367e-308,2.5726248858893234e-308,1.3885361166502347e-308,2.0102593817818863e-308,1.559239131334992e-308,1.0,1.6734172485123825e-308,3.2268150863661876e-308
478,"The variables examined in this experiment were nominal variables which have no rank. The participants were choosing between a triangle or circle, both being categorical variables.",1.9097522531824107e-308,2.581445048803507e-308,3.702461058995642e-308,1.9111015792536355e-308,1.6517053371164234e-308,3.8136932233229997e-308,1.0,1.907326559308645e-308,1.294348106618793e-308,1.810972225556953e-308
479,"Dependent variable : accuracy of reading 

Independent: Changing graphs from virtual reading to actual reading from figures.",5.610506926088294e-308,1.4353134597789395e-308,1.6370497341677335e-308,2.2572226542677734e-308,1.0,2.0501380197274396e-308,1.670210707446502e-308,1.8084134393254696e-308,3.4522478315963117e-308,1.4858743016289604e-308
480,"There was color, categorical.",1.5242482986977735e-308,2.0227956029449753e-308,1.3620016799733367e-308,1.869311962859567e-308,1.4625935222880734e-308,1.790892573252261e-308,1.774482199784893e-308,3.0543818401825123e-308,1.6969891381269937e-308,1.0
481,"1) Distance between objects - quantitative

2) Task complexity - categorical",0.04069917299489443,0.08163349519347544,0.03844986207780482,0.038093527893365606,0.03710007167803067,0.0601300635246711,0.07680046711126261,0.042932720703598756,0.030337122691855633,0.05670524511570708
482,The variables were categorical,0.06741055978963965,0.042085033263433845,0.03494661727747742,0.2688394783740124,0.03981724055000775,0.06478045223081125,0.042365419577300216,0.06158709081147011,0.04114633224298606,0.04206198367229873
483,"the range of accuracy, how close students guesses got to the actual numerical value of the bar graph, quantitative",0.12931785721150743,0.03312332791331052,0.03511617292114025,0.057727972536880945,0.18198916638515514,0.0453564780260674,0.03623009736105477,0.04480736493684409,0.10609809922369177,0.03607706854539956
